,date,text,followers,polarity,sentiment_confidence,clusters
522,2019-11-23 14:42:04,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',3649,0.1787878787878788,0.6181818181818182,0
523,2019-11-23 14:41:43,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811,0.0,0.0,1
524,2019-11-23 14:40:29,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811,0.0,0.0,1
525,2019-11-23 14:39:46,b'write Top Momentum Stocks Affected Cash Rotation Q3 Find',663,0.5,0.5,3
526,2019-11-23 14:39:34,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',127,0.0,0.0,1
527,2019-11-23 14:37:21,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',93,0.1787878787878788,0.6181818181818182,0
528,2019-11-23 14:35:16,b'10 Things Know Apple finally made new AirPods fit people ear time make th',158,0.1787878787878788,0.6181818181818182,0
529,2019-11-23 14:33:23,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',220,0.1787878787878788,0.6181818181818182,0
530,2019-11-23 14:31:21,b'Wall St Solver Power Rankings AAPL Apple Inc AMZN Inc MSFT Microsof',249,0.0,0.0,1
531,2019-11-23 14:30:12,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL BABA AMD GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7,0
532,2019-11-23 14:29:28,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',1237,0.1787878787878788,0.6181818181818182,0
533,2019-11-23 14:28:06,b'Apple finally made new AirPods fit people ear time make cheaper AirPods',3649,0.1787878787878788,0.6181818181818182,0
534,2019-11-23 14:26:07,b'SPX AAPL Investors left wonder stock market rally resting rolling',986,0.0,0.0,1
535,2019-11-23 14:26:04,b'@guardian aapl tsla always jellypaws DRAMA #Trump Dramatize u #Mazars tax return US wan na see',84,-0.2,0.15000000000000002,1
536,2019-11-23 14:24:26,b'stock MSFT amp AAPL combined market cap larger Russell 2000 entire German stock',20,0.0,0.375,0
537,2019-11-23 14:22:13,b'Wan na Pro could ipad Pro new one #RT #Contest #Giveaway #Apple #AppleNews',402,-0.03181818181818183,0.30227272727272725,1
538,2019-11-23 14:21:30,b'Benefit Trend Momentum QQQ QQQ AAPL ALGN AMAT AMD AMGN CHTR',8428,0.0,0.0,1
539,2019-11-23 14:21:08,b'could pro #MacBook Pro owned one #RT #Giveaway #win #contest #Apple #AI #appleNews',402,0.8,0.4,3
540,2019-11-23 14:20:06,b'Give MacBook second monitor DUEX Pro portable dual monitor AAPL',1889,0.0,0.0,1
541,2019-11-23 14:18:56,b'Market Wizards Jack Schwager AAPL TSLA FB NFLX SGY REN CRMD TTOO',1136,0.0,0.0,1
542,2019-11-23 14:10:20,b'Weekend Review VIDEO 1124 TLT GLD SPY IWM KRE #QQQ SMH AMD MU NVDA LRCX INTC',2573,0.0,0.0,1
543,2019-11-23 14:08:44,b'Googles Stadia Faces Uphill Battle Microsoft Apple @themotleyfool #stocks GOOGL GOOG MSFT AAPL',500,0.0,0.0,1
544,2019-11-23 14:07:19,b'@Geck01 Think people appreciated importance last Xmas washout bigger 1987 index',7283,0.06666666666666668,0.22222222222222224,1
545,2019-11-23 14:06:42,b'Weekend Review VIDEO 1124 TLT GLD SPY IWM KRE #QQQ SMH AMD MU NVDA LRCX INTC',336,0.0,0.0,1
546,2019-11-23 14:05:22,b'POWER COMPOUNDING 122 starting 2000 2500 week challenge Swing Day Option Trading Ale',470,0.0,0.1,1
547,2019-11-23 14:04:07,b'VirnetX share plummeted much 50 Friday following report company damage award Apple va',2573,0.1,0.15000000000000002,1
548,2019-11-23 14:03:55,b'1122 Watchlist Results 122 starting 2000 2500 week challenge Swing Day Option Trading Alerts',2573,0.0,0.1,1
549,2019-11-23 14:01:22,b'1122 Watchlist Results 122 starting 2000 2500 week challenge Swing Day Option Trading Alerts',470,0.0,0.1,1
550,2019-11-23 14:01:21,b'Filter #options seasonal strength helpful find trade idea JPM AAPL FB',1884,0.0,0.0,1
551,2019-11-23 13:58:17,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',220,0.2454545454545454,0.4848484848484849,0
552,2019-11-23 13:58:07,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',3649,0.2454545454545454,0.4848484848484849,0
553,2019-11-23 13:57:28,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',93,0.2454545454545454,0.4848484848484849,0
554,2019-11-23 13:55:46,b'10 Things Know new MacBook Pro best work laptop Apple ever made still fall behind Windo',158,0.2454545454545454,0.4848484848484849,0
555,2019-11-23 13:54:40,b'iPhone Pro Max go two full day recharge crazy good aapl',1080,0.15,0.6833333333333335,0
556,2019-11-23 13:54:24,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',1237,0.2454545454545454,0.4848484848484849,0
557,2019-11-23 13:53:34,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',3649,0.2454545454545454,0.4848484848484849,0
558,2019-11-23 13:53:25,b'@trucharts long time careful AAPL historically kept extremely high RSI good bill market',12,0.142,0.508,0
559,2019-11-23 13:53:18,b'Learn #business new MacBook Pro best work laptop Apple ever mad',110,0.1704545454545454,0.5848484848484848,0
560,2019-11-23 13:53:06,b'AAPL NEW ARTICLE Apple 65 Key Dow Surge Get latest AAPL related',70,0.1590909090909091,0.6886363636363636,0
561,2019-11-23 13:52:43,b'could pro #MacBook Pro owned one #RT #Giveaway #win #contest #Apple #AI #appleNews',813,0.8,0.4,3
562,2019-11-23 13:52:31,b'#aapl APPLE stock LEGAL STOCK PRICE AMIPULATION Net income revenue flat several quart EPS flat',33,0.030000000000000006,0.09,1
563,2019-11-23 13:51:06,b'Check new MacBook Pro best work laptop Apple ever made still fall behind Windows',1137,0.2454545454545454,0.4848484848484849,0
564,2019-11-23 13:51:05,b'Wan na Pro could ipad Pro new one #RT #Contest #Giveaway #Apple #AppleNews',813,-0.03181818181818183,0.30227272727272725,1
565,2019-11-23 13:50:32,b'new MacBook Pro best work laptop Apple ever made still fall behind Windows rival two ke',1219,0.2454545454545454,0.4848484848484849,0
566,2019-11-23 13:48:55,b'Investing Dummies Eric Tyson SPY AAPL GOOGL MSFT XOM BRK',1136,0.0,0.0,1
567,2019-11-23 13:47:58,b'VirnetX share plummeted much 50 Friday following report company damage award Apple',238,0.1,0.15000000000000002,1
568,2019-11-23 13:45:32,b'Apple granted patent automotive floor AAPL',1889,0.0,0.0,1
569,2019-11-23 13:43:30,b'@JeffMacke @carlquintanilla @TeflonGeek never used AAPL Glass',493,0.0,0.0,1
570,2019-11-23 13:41:42,b'stock made 70 DOW rally last 30 day aapl dis msft unh',3844,0.0,0.06666666666666668,1
571,2019-11-23 13:37:19,b'AAPL hourly first bearish setup week Hold low push back higher 26424 ATH test break 25828 25',153,0.125,0.2833333333333333,0
572,2019-11-23 13:36:03,b'AAPL hourly first bearish setup week Hold low push back higher 26424 ATH test break',4169,0.125,0.2833333333333333,0
573,2019-11-23 13:34:21,b'true smart move AAPL part first loss best loss',555,0.4535714285714286,0.4815476190476191,3
574,2019-11-23 13:34:06,b'TSLA NVDA AAPL BA FB BYND Happy Friday #tradernap DM want compound account',75804,0.8,1.0,2
575,2019-11-23 13:30:11,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL JPM GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7,0
576,2019-11-23 13:29:33,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',64,0.0111111111111111,0.5,0
577,2019-11-23 13:28:03,b'Tim Cook promise keep fighting DACA user privacy new interview AAPL',1889,0.13636363636363635,0.4545454545454545,0
578,2019-11-23 13:25:55,b'@KGeorgieva @IMFNews Remember Galileo big fat Know Better Gang plan #FREEUighur apo g msft tsla aapl',84,0.25,0.3,0
579,2019-11-23 13:25:06,b'trusted team side make difference investing tried OptionAlarm yet Fre',2776,0.0,0.0,1
580,2019-11-23 13:23:35,b'AAPL engaged long 101119 daily focus list using Breakout price pattern Nov 220 call paid',13827,-0.025,0.2,1
581,2019-11-23 13:13:33,b'Apple Inc AAPL surprised market Q1 result Bain capital changed rating Hold Apple Inc AAPL',16,0.1,0.9,0
582,2019-11-23 13:10:01,b'AMZN AAPL Berkshire Takes Short Sellers Bet Furniture Retailer via',216,0.0,0.3,1
583,2019-11-23 13:03:56,b'Explosive Stock Trading Strategies Samir Elias DIA SPX SPY FAS FAZ AAPL',1136,0.0,0.0,1
584,2019-11-23 13:03:01,b'Apple AAPL Elliott wave analysis Apple stock AAPL Long short WCX',2177,-0.025,0.35,1
585,2019-11-23 13:01:06,b'251 Profit Packed Option Trades Yearly Delivered Inbox Daily FREE AMZN GOOGL NFLX FB AAPL',494,0.2,0.4,0
586,2019-11-23 13:00:42,b'Zacks Brokerages Expect Apple Inc AAPL Post Quarterly Sales 8770 Billion',921,0.0,0.0,1
587,2019-11-23 12:59:11,b'RT Americas largest company MSFT AAPL GOOGL AMZN marijuana legal state Indiana people beaten',980,0.2,0.2,1
588,2019-11-23 12:53:32,b'Trading Ideas Elliott wave analysis Apple stock AAPL FREE trade week via',134038,0.4,0.8,2
589,2019-11-23 12:51:03,b'Elliott wave analysis Apple stock AAPL #AAPL chart',1807,0.0,0.0,1
590,2019-11-23 12:36:14,b'technical analysis EURUSD USDJPY SPX AAPL Gold etc one single section',55757,-0.03571428571428571,0.15714285714285714,1
591,2019-11-23 12:35:03,b'President Xi Chinese Communist cant silence Congress Hong Kong Human Rights Democracy Act passed',1811,0.0,0.05,1
592,2019-11-23 12:31:47,b'AAPL leader need take little timeout suspect pullback 20dma going ge',2573,-0.1875,0.5,4
593,2019-11-23 12:31:47,b'@business know always check rap sheet movie credit watching anything Good move aapl',2573,0.7,0.6000000000000001,3
594,2019-11-23 12:31:46,b'@thehill GS Senate busy knittin cloaked LLCs Pedophiles amp US foreign aid Emoluments Whores thieving US taxpayer',2573,-0.012499999999999995,0.2125,1
595,2019-11-23 12:31:28,b'SPY SPX QQQ ESF NQF RTYF ZBF GCF NDX RUT AAPL NFLX AMZN TSLA FB MSFT DIA NDX IWM QCOM GDX',1811,0.0,0.0,1
596,2019-11-23 12:30:13,b'ACTIVE TRADERS Try one FREE trading TSLA AAPL GILD GS FB AMZN GOOGL NVDA',494,0.13333333333333336,0.7,0
597,2019-11-23 12:24:54,b'AAPL leader need take little timeout suspect pullback 20dma going',1325,-0.1875,0.5,4
598,2019-11-23 12:18:02,b'Notable apps update Nov 18 23 AAPL',1889,0.5,0.5,3
599,2019-11-23 12:14:26,b'@business know always check rap sheet movie credit watching anything Good move aapl',4,0.7,0.6000000000000001,3
600,2019-11-23 12:13:51,b'@ABC LB APO tsla aapl wmt Need #JeffreyEpstein NYC Mansion#MarkEpstein LB apartment repurposed sign LB Pedop',2573,0.0,0.0,1
601,2019-11-23 12:10:15,b'@thehill GS Senate busy knittin cloaked LLCs Pedophiles amp US foreign aid Emoluments Whores thieving US taxpay',84,-0.012499999999999995,0.2125,1
602,2019-11-23 12:00:50,b'251 Profit Packed Option Trades Yearly Delivered Inbox Daily FREE AAPL TSLA NFLX CELG SNAP',494,0.2,0.4,0
603,2019-11-23 11:57:58,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',1,0.0111111111111111,0.5,0
604,2019-11-23 11:55:48,b'#iPhone11 Pro come piece Steve Jobs worn shirt #apple #iphone #luxury #iphone11promax AAPL',2573,0.0,0.0,1
605,2019-11-23 11:55:48,b'People become trader financial freedom work term realize endless hour',2573,-0.0625,0.375,1
606,2019-11-23 11:51:27,b'@ABC LB APO tsla aapl wmt Need #JeffreyEpstein NYC Mansion#MarkEpstein LB apartment repurposed sign',84,0.0,0.0,1
607,2019-11-23 11:30:42,b'quick review Weekly chart many name Bearish signal INTC GOOG AAPL MSFT SPY SPX MU TSLA Oth',2573,0.4166666666666666,0.5,3
608,2019-11-23 11:29:49,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',136,0.0111111111111111,0.5,0
609,2019-11-23 11:23:45,b'#iPhone11 Pro come piece Steve Jobs worn shirt #apple #iphone #luxury #iphone11promax AAPL',0,0.0,0.0,1
610,2019-11-23 11:21:26,b'quick review Weekly chart many name Bearish signal INTC GOOG AAPL MSFT SPY SPX MU TSLA',1098,0.4166666666666666,0.5,3
611,2019-11-23 11:20:21,b'People become trader financial freedom work term realize endless',34,-0.0625,0.375,1
612,2019-11-23 11:18:55,b'King Icahn Biography Renegade Capitalist IEP AAPL CVI AIG PYPL LNG NUAN',1136,0.0,0.0,1
613,2019-11-23 11:18:34,b'Key Principles Value Investing @themotleyfool #stocks BRK BRK AAPL',2573,0.0,1.0,0
614,2019-11-23 10:50:10,b'Key Principles Value Investing @themotleyfool #stocks BRK BRK AAPL',285,0.0,1.0,0
615,2019-11-23 10:41:39,b'Investing Beginners Course 17 Videos Worksheets Available #investing #finance #investor',2573,0.4,0.4,3
616,2019-11-23 10:41:39,b'BTC China Crackdown Sparks #Crypto Carnage #Bitcoin Breaks 7k Month Lows SPY QQQ',2573,0.0,0.0,1
617,2019-11-23 10:41:39,b'Defensive Assets Stop Working SPY QQQ DJIA DIA GLD SLV #stockmarket #investing #finance',2573,0.0,0.0,1
618,2019-11-23 10:41:38,b'Index Volume Speculation Rolling SPY QQQ DJIA DIA GLD SLV #stockmark',2573,0.0,0.0,1
619,2019-11-23 10:41:38,b'Bridgewater Bets 15 Billion Market Crash March @RoryTDC SPY QQQ DJIA DIA',2573,0.0,0.0,1
620,2019-11-23 10:41:38,b'Gold Poised Pleasant Holiday Rally @RoryTDC SPY QQQ DJIA DIA GLD SLV #stockmarket',2573,0.7333333333333333,0.9666666666666668,3
621,2019-11-23 10:41:37,b'7525 Rule Need Outperform Market Returns 1200 @RoryTDC SPY QQQ DJIA DIA',2573,0.0,0.0,1
622,2019-11-23 10:41:37,b'Medicare Reason Drop Health care Stocks article @MarketRealist SPY QQ',2573,0.0,0.0,1
623,2019-11-23 10:41:37,b'Stock Market Rally Driven Weak Economy @RoryTDC SPY QQQ DJIA DIA GLD',2573,-0.375,0.625,4
624,2019-11-23 10:34:45,b'Investing Beginners Course 17 Videos Worksheets Available #investing #finance #investor',20044,0.4,0.4,3
625,2019-11-23 10:34:28,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',165,0.2708333333333333,0.4583333333333334,0
626,2019-11-23 10:34:15,b'BTC China Crackdown Sparks #Crypto Carnage #Bitcoin Breaks 7k Month Lows SPY QQQ',20044,0.0,0.0,1
627,2019-11-23 10:34:05,b'Defensive Assets Stop Working SPY QQQ DJIA DIA GLD SLV #stockmarket #investing #finance',20044,0.0,0.0,1
628,2019-11-23 10:34:00,b'Index Volume Speculation Rolling SPY QQQ DJIA DIA GLD SLV #stockmark',20044,0.0,0.0,1
629,2019-11-23 10:33:42,b'Bridgewater Bets 15 Billion Market Crash March @RoryTDC SPY QQQ DJIA DIA',20044,0.0,0.0,1
630,2019-11-23 10:33:36,b'Gold Poised Pleasant Holiday Rally @RoryTDC SPY QQQ DJIA DIA GLD SLV #stockmarket',20044,0.7333333333333333,0.9666666666666668,3
631,2019-11-23 10:33:32,b'7525 Rule Need Outperform Market Returns 1200 @RoryTDC SPY QQQ DJIA DIA',20044,0.0,0.0,1
632,2019-11-23 10:33:28,b'Apple Inc AAPL surprised market Q4 result Goldman Sachs changed rating Buy Apple Inc AAPL',16,0.1,0.9,0
633,2019-11-23 10:33:05,b'Medicare Reason Drop Health care Stocks article @MarketRealist SPY QQ',20044,0.0,0.0,1
634,2019-11-23 10:32:53,b'Stock Market Rally Driven Weak Economy @RoryTDC SPY QQQ DJIA DIA GLD',20044,-0.375,0.625,4
635,2019-11-23 10:30:00,b'#AAPL new one TradingView',329,0.13636363636363635,0.4545454545454545,0
636,2019-11-23 10:25:55,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',814,0.0111111111111111,0.5,0
637,2019-11-23 10:25:40,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',694,0.0111111111111111,0.5,0
638,2019-11-23 10:18:56,b'Buffett Making American Capitalist SPY PG KO PEP DG AAPL',1136,0.0,0.0,1
639,2019-11-23 10:03:35,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',28,0.0111111111111111,0.5,0
640,2019-11-23 10:01:20,b'Cool graphic @LeutholdGroup showing AAPL along stock recent history reached weigh',49,0.11666666666666665,0.43333333333333335,0
641,2019-11-23 09:56:19,b'Reason @realDonaldTrump get elected admin aapl went 500000000000 market cap',1232,0.0,0.0,1
642,2019-11-23 09:43:50,b'Clear evidence Google union vulnerability',151,0.10000000000000002,0.3833333333333333,0
643,2019-11-23 09:40:05,b'15 Steve #Jobs inspiring quote AAPL',7042,0.5,1.0,3
644,2019-11-23 09:37:46,b'XLK Technology led MSFT AAPL much higher go top component',12569,0.375,0.5,3
645,2019-11-23 09:32:07,b'Satya Nadella turnaround Microsoft name etched history alongside CEOs like Jack Welch amp Steve Job',98,0.0,0.0,1
646,2019-11-23 09:10:57,b'Apple break ground 1B 3M square foot campus initially house 5000 employee expected',238,-0.05,0.2,1
647,2019-11-23 09:08:20,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',243,0.0111111111111111,0.5,0
648,2019-11-23 09:06:40,b'Top 10 SPX contributor YTD account 293 total return bit high breadth strong w434 YTD annual',2573,0.2733333333333333,0.6308333333333334,0
649,2019-11-23 09:06:38,b'Friday clip abbreviated note morning Quick thought around name Go List aapl',2573,0.3333333333333333,0.5,0
650,2019-11-23 09:04:49,b'Friday clip abbreviated note morning Quick thought around name Go List aapl',39,0.3333333333333333,0.5,0
651,2019-11-23 08:54:18,b'oh silly aapl',2573,-0.5,0.875,4
652,2019-11-23 08:53:12,b'Top 10 SPX contributor YTD account 293 total return bit high breadth strong w434 YTD annual',10081,0.2733333333333333,0.6308333333333334,0
653,2019-11-23 08:48:22,b'Keep mind trading spy spx aapl amzn mu amd baba fb Nflx googl bac jpm wmt hd cost dal',2573,0.0,0.0,1
654,2019-11-23 08:48:22,b'Wall Street main index set fall open Wednesday escalating political tension Wash',2573,0.05555555555555555,0.31111111111111106,1
655,2019-11-23 08:45:29,b'@realDonaldTrump 2008 Nancy estimated min 1000000 max 5000000 share Apple Inc Nasdaq AAPL htt',511,0.0,0.0,1
656,2019-11-23 08:42:34,b'Keep mind trading spy spx aapl amzn mu amd baba fb Nflx googl bac jpm wmt hd cost dal',111,0.0,0.0,1
657,2019-11-23 08:42:20,b'US President Donald Trump said Thursday asked Apple Inc Chief Executive Officer Tim Cook look helping',2573,0.0,0.0,1
658,2019-11-23 08:33:41,b'oh silly aapl',300,-0.5,0.875,4
659,2019-11-23 08:32:31,b'hey biologist need help grow enough finger get GAY CYBER CRIMES',151,0.20833333333333331,0.5416666666666667,0
660,2019-11-23 08:31:59,b'ZOO TYCOON VIBES STRONG get bit advanced',151,0.4166666666666666,0.6666666666666666,3
661,2019-11-23 08:31:57,b'Wall Street main index set fall open Wednesday escalating political tension Wash',238,0.05555555555555555,0.31111111111111106,1
662,2019-11-23 08:30:23,b'Join @RobinhoodApp well get stock like AAPL free Make sure use link',2573,0.45,0.8444444444444444,3
663,2019-11-23 08:30:23,b'Join @RobinhoodApp well get stock like AAPL free Make sure use link',2573,0.45,0.8444444444444444,3
664,2019-11-23 08:30:22,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',2573,0.2708333333333333,0.4583333333333334,0
665,2019-11-23 08:30:22,b'Sprint Black Friday 2019 Deals Early iPhone #Apple AAPL Watch iPad Galaxy LG amp Pixel Smartphone Deals Listed',2573,-0.033333333333333326,0.3666666666666667,1
666,2019-11-23 08:30:21,b'Franz throw steel ball Cybertruck window right launch Guess improvement make production',151,0.2857142857142857,0.5357142857142857,0
667,2019-11-23 08:28:39,b'Tesla could probably make decent business selling metal anti window ball',151,0.16666666666666666,0.6666666666666666,0
668,2019-11-23 08:28:20,b'@DJSnM best Scott',151,1.0,0.3,3
669,2019-11-23 08:27:57,b'US President Donald Trump said Thursday asked Apple Inc Chief Executive Officer Tim Cook look',238,0.0,0.0,1
670,2019-11-23 08:27:34,b'Syd Mead',151,0.0,0.0,1
671,2019-11-23 08:23:57,b'@gassee Yes necessary price charge cover battery pack car expensive',151,-0.25,0.85,4
672,2019-11-23 08:22:09,b'@gassee made great observation Tesla strategy make electric car meat eater Instead',151,0.8,0.75,3
673,2019-11-23 08:21:50,b'Reminder great deal Tesla bootstrapping massively capital intensive industry without',151,0.4,0.875,3
674,2019-11-23 08:18:26,b'Reuters US President Donald Trump said Thursday asked Apple Inc AAPLO Chief Executive Officer Ti',4527,0.0,0.0,1
675,2019-11-23 08:15:53,b'TESLA PowerWall Security Shenanigans',151,0.0,0.0,1
676,2019-11-23 08:15:30,b'Trump weird shit @theleftyleague put Trump Zuckerberg 2020 billboard Utah',151,-0.35,0.9,4
677,2019-11-23 08:12:25,b'Join @RobinhoodApp well get stock like AAPL free Make sure use link',1105,0.45,0.8444444444444444,3
678,2019-11-23 08:10:04,b'Tesla basically created entirely new segment vehicle Cybertruck mean real clue big',151,0.00596590909090909,0.3855113636363637,0
679,2019-11-23 08:09:34,b'periodic reminder Tim Cook pretty smart',151,0.23214285714285715,0.8214285714285714,0
680,2019-11-23 08:06:35,b'gay cyber crime',151,0.4166666666666667,0.5833333333333334,3
681,2019-11-23 08:05:52,b'Submitted @octomonth',151,0.0,0.0,1
682,2019-11-23 08:02:53,b'MARVELLOUS video thanks @hankgreen intro least posting half way go watch',151,-0.08888888888888886,0.2555555555555556,1
683,2019-11-23 08:00:32,b'Join @RobinhoodApp well get stock like AAPL free Make sure use link',10127,0.45,0.8444444444444444,3
684,2019-11-23 07:59:58,b'think Catalina permission problem bad customer point view absolutely brutal develope',151,-0.7874999999999999,0.8333333333333333,4
685,2019-11-23 07:59:15,b'Got purple heart pride injured hash collision',151,0.0,0.0,1
686,2019-11-23 07:58:42,b'question Netflix lose customer question amount time watching Netflix go',151,0.0,0.0,1
687,2019-11-23 07:58:22,b'part Google Fitbit could fix one biggest complaint smartwatches Apple worried GOOG',257,-0.3,0.2,1
688,2019-11-23 07:58:13,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',34,0.2708333333333333,0.4583333333333334,0
689,2019-11-23 07:56:41,b'indeed Go watch',151,0.0,0.0,1
690,2019-11-23 07:55:51,b'Electric Tour Boats Paris Use Repurposed Renault EV Batteries',151,0.0,0.0,1
691,2019-11-23 07:53:33,b'Sprint Black Friday 2019 Deals Early iPhone #Apple AAPL Watch iPad Galaxy LG amp Pixel Smartphone Deals List',299,-0.033333333333333326,0.3666666666666667,1
692,2019-11-23 07:52:53,b'Smartphone maker OnePlus discloses data',151,0.0,0.0,1
693,2019-11-23 07:52:22,b'@elonmusk @osxreverser special directly form venerable',151,0.2285714285714286,0.4857142857142857,0
694,2019-11-23 07:51:54,b'Better truck 150 faster Porsche 911 Order Cybertruck online',151,0.5,0.5,3
695,2019-11-23 07:46:54,b'Trades week Long cmg 77173 774 Short baba 18432 18338 Long twtr 2989 3003 still Short aapl 2612 26',2573,-0.025,0.35000000000000003,1
696,2019-11-23 07:45:48,b'disobedient Daddy',151,0.0,0.0,1
697,2019-11-23 07:40:59,b'RUT DAILY YEAR VOLATILITY CHART Monday Bloomberg report Pence Says Hong Kong Violence Would Make Trade Deal',2573,0.0,0.0,1
698,2019-11-23 07:38:49,b'Trades week Long cmg 77173 774 Short baba 18432 18338 Long twtr 2989 3003 still Short aapl',16,-0.025,0.35000000000000003,1
699,2019-11-23 07:38:46,b'CyberTruck video already nearly 20000 comment seem literally alternate cool unique desirable',151,0.20625,0.5125,0
700,2019-11-23 07:38:24,b'Randall trying say former eBay economist interjected marketeers actually believe',151,0.0,0.05,1
701,2019-11-23 07:37:09,b'like trailer ATV though @Tesla @elonmusk',151,0.0,0.0,1
702,2019-11-23 07:33:56,b'Understanding Options 2E Michael Sincere #options #trading SPY VIX AAPL GOOGL TSLA',1136,0.5,0.5,3
703,2019-11-23 07:33:23,b'@osxreverser LOVE',151,0.5,0.6,3
704,2019-11-23 07:29:50,b'RUT DAILY YEAR VOLATILITY CHART Monday Bloomberg report Pence Says Hong Kong Violence Would Make Trade Deal',803,0.0,0.0,1
705,2019-11-23 07:17:10,b'High return trading strategy available Profectus Systems AAPL TSLA VIX SPY SPX UVXY VXX XIV MSFT AMZN FB INTC GOOGL VZ',844,0.28,0.47,0
706,2019-11-23 07:13:52,b'Long thread AAPL Sometimes good sit back understandappreciate miracle around easy com',1157,0.2708333333333333,0.4583333333333334,0
707,2019-11-23 07:10:41,b'Weekend Review VIDEO 1124 TLT GLD SPY IWM KRE #QQQ SMH AMD MU NVDA LRCX',11262,0.0,0.0,1
708,2019-11-23 07:05:24,b'public company think create meaningful value next year AAPL AMZN UBER NET',247,0.125,0.14166666666666666,1
709,2019-11-23 07:03:56,b'Snowball Warren Buffett Business Life #stocks #investing #trading KO WMT BRK SPY AAPL PG',1136,0.0,0.0,1
710,2019-11-23 06:44:18,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',21,0.0111111111111111,0.5,0
711,2019-11-23 06:40:55,b'Celebrating 100 extraordinary game Apple Arcade iPhone iPad Apple TV Mac Find everything action',1154,0.0111111111111111,0.5,0
712,2019-11-23 06:38:59,b'#range day esf AAPL #daytrading #marketprofile #futures spx nasdaq zbf nqf clf GCf XOM ibm amzn googl AV',243,0.0,0.0,1
713,2019-11-23 06:38:45,b'aapl Time Apple stock take break Look chart aapl hit upside channel held st',243,0.0,0.0,1
714,2019-11-23 06:38:24,b'#tradewar spx esf AAPL #daytrading #investing #futures spy nasdaq zbf nqf clf GCf XOM ibm amzn goo',243,0.0,0.0,1
715,2019-11-23 06:33:55,b'King Icahn Biography Renegade Capitalist IEP AAPL CVI AIG PYPL LNG NUAN',1136,0.0,0.0,1
716,2019-11-23 06:27:34,b'@cmricha81 @joshtpm GS @realDonaldTrump None Embassies photo Trumps staff incompetent',6605,-0.35,0.3666666666666667,4
717,2019-11-23 06:25:58,b'@GerberKawasaki ha caught using Apple News AAPL',930,0.0,0.0,1
718,2019-11-23 06:18:01,b'Apple AAPL title idea Long short WCX',2177,-0.025,0.35,1
719,2019-11-23 06:10:00,b'AAPL QCOM Federal Trade Commission Carries Lonely Battle Qualcomm via',216,-0.09999999999999998,0.7,4
720,2019-11-23 06:03:21,b'Apple Inc AAPL surprised market Q4 result Morgan Stanley changed rating Buy Apple Inc AAP',16,0.1,0.9,0
721,2019-11-23 05:58:00,b'Watch young Steve Jobs give advice management leadership Apple AAPL Quartz Work',2681,0.1,0.4,0
722,2019-11-23 05:48:16,b'Media empire like Walt Disney spending billion compete streaming battle Netflix Apple Amazon',292,0.0,0.0,1
723,2019-11-23 05:37:08,b'Weekly perspective AAPL possible ceiling 270 280 WMA based pivotal movement price could surge',0,0.25,0.9,0
724,2019-11-23 05:36:02,b'Short sale volume short interest FIT 2019 11 22 62 XLK 68 AAPL 60 NKE 30',1033,0.13333333333333333,0.3333333333333333,0
725,2019-11-23 05:31:08,b'@bobcatfyi DIS Sold DIS call Frozen strength close fail safe mechanism Buying back',78,0.0,0.26666666666666666,1
726,2019-11-23 05:21:55,b'Im 20 AAPL put',203,0.0,0.0,1
